city_id,grid_id,zone_name,latitude,longitude,elevation_m,slope_deg,flow_accumulation,drainage_density,distance_to_water_m,distance_to_budameru_m,distance_to_krishna_m,land_cover_class,impervious_surface_ratio,road_density_km_km2,building_density,historical_flood_count,historical_flood_frequency,historical_flooded_area_pct
VJA,VJA_0290,Patamata / Benz Circle,16.49275,80.65165,24.7,4.98,5.7,1.78,3274.7,3274.7,3274.7,Urban High Density,0.73,15.37,0.8,0,0.0,0.0
VJA,VJA_0291,Patamata / Benz Circle,16.49275,80.65635,20.6,5.77,22.1,1.84,3173.9,3173.9,3173.9,Urban High Density,0.8,10.55,0.67,0,0.0,0.0
VJA,VJA_0292,Patamata / Benz Circle,16.49275,80.66105,24.0,5.56,8.6,2.1,2695.1,2695.1,2695.1,Urban Medium Density,0.52,7.26,0.49,0,0.0,0.0
VJA,VJA_0293,Patamata / Benz Circle,16.49275,80.66575,23.7,4.2,10.0,2.36,2226.0,2226.0,2226.0,Urban Medium Density,0.54,6.34,0.52,0,0.0,0.0
VJA,VJA_0294,Patamata / Benz Circle,16.49275,80.67045,25.6,3.74,5.0,2.61,1774.6,1774.6,1774.6,Urban Medium Density,0.56,5.78,0.46,0,0.0,0.0
VJA,VJA_0295,Patamata / Benz Circle,16.49275,80.67515,22.2,7.71,16.4,2.85,1358.5,1358.5,1358.5,Urban Medium Density,0.51,6.21,0.39,0,0.0,0.0
VJA,VJA_0296,Patamata / Benz Circle,16.49275,80.67985,23.9,6.8,10.0,3.03,1021.8,1021.8,1021.8,Urban Medium Density,0.6,8.93,0.46,0,0.0,0.0
VJA,VJA_0297,Patamata / Benz Circle,16.49275,80.68455,21.2,2.74,21.1,3.12,863.1,863.1,863.1,Urban Medium Density,0.57,8.56,0.55,0,0.0,0.0
VJA,VJA_0298,Patamata / Benz Circle,16.49275,80.68925,23.4,3.04,12.1,3.06,973.6,973.6,973.6,Urban Medium Density,0.5,7.92,0.36,0,0.0,0.0
VJA,VJA_0299,Patamata / Benz Circle,16.49275,80.69395,23.1,8.37,12.9,2.89,1285.8,1285.8,1285.8,Urban Medium Density,0.66,5.1,0.55,0,0.0,0.0
VJA,VJA_0300,Patamata / Benz Circle,16.49275,80.69865,23.0,5.98,13.0,2.66,1691.4,1691.4,1691.4,Urban Medium Density,0.68,8.59,0.47,0,0.0,0.0
VJA,VJA_0301,Undavalli (Floodplain),16.49725,80.56235,15.1,1.16,47.6,3.4,354.1,354.1,354.1,Urban Medium Density,0.5,5.12,0.4,4,0.4,68.5
VJA,VJA_0302,Undavalli (Floodplain),16.49725,80.56705,19.1,1.47,29.6,3.16,792.2,792.2,792.2,Urban Medium Density,0.58,5.19,0.35,3,0.3,78.6
VJA,VJA_0303,Undavalli (Floodplain),16.49725,80.57175,19.0,0.49,29.3,2.89,1277.5,1277.5,1277.5,Urban Medium Density,0.61,6.64,0.45,3,0.3,68.5
VJA,VJA_0304,Undavalli (Floodplain),16.49725,80.57645,15.7,2.41,42.2,2.62,1771.6,1771.6,1771.6,Urban Medium Density,0.7,6.76,0.57,5,0.5,89.6
VJA,VJA_0305,Undavalli (Floodplain),16.49725,80.58115,18.8,2.84,29.6,2.34,2268.8,2268.8,2268.8,Urban Medium Density,0.69,6.09,0.38,2,0.2,38.2
VJA,VJA_0306,Undavalli (Floodplain),16.49725,80.58585,18.6,2.87,30.3,2.32,2311.7,2311.7,2311.7,Urban Medium Density,0.57,8.81,0.42,1,0.1,45.9
VJA,VJA_0307,Undavalli (Floodplain),16.49725,80.59055,15.8,2.22,41.7,2.55,1883.8,1883.8,1883.8,Urban Medium Density,0.53,5.16,0.59,1,0.1,44.4
VJA,VJA_0308,Undavalli (Floodplain),16.49725,80.59525,19.0,1.79,29.1,2.77,1502.0,1502.0,1502.0,Urban High Density,0.77,9.12,0.75,4,0.4,66.1
VJA,VJA_0309,Undavalli (Floodplain),16.49725,80.59995,17.0,0.84,37.4,2.93,1210.5,1210.5,1210.5,Urban High Density,0.85,9.41,0.62,5,0.5,82.3
VJA,VJA_0310,Tadepalle (Amaravati),16.49725,80.60465,19.6,1.17,27.1,3.0,1084.8,1084.8,1084.8,Urban High Density,0.91,11.56,0.64,4,0.4,78.7
VJA,VJA_0311,Tadepalle (Amaravati),16.49725,80.60935,16.5,0.48,39.4,2.94,1179.2,1179.2,1179.2,Urban High Density,0.82,10.14,0.67,5,0.5,73.9
VJA,VJA_0312,Krishnalanka (Riverfront),16.49725,80.61405,16.1,1.92,41.1,3.01,1070.1,1070.1,1070.1,Urban High Density,0.83,16.08,0.68,5,0.5,72.0
VJA,VJA_0313,Krishnalanka (Riverfront),16.49725,80.61875,18.1,2.75,33.5,3.12,872.0,872.0,872.0,Urban High Density,0.93,12.51,0.87,4,0.4,81.0
VJA,VJA_0314,Krishnalanka (Riverfront),16.49725,80.62345,14.6,0.74,47.3,3.08,937.0,937.0,937.0,Urban High Density,0.93,11.98,0.82,5,0.5,88.1
VJA,VJA_0315,Krishnalanka (Riverfront),16.49725,80.62815,14.7,3.44,46.6,2.92,1223.8,1223.8,1223.8,Urban High Density,0.79,10.34,0.84,4,0.4,65.3
VJA,VJA_0316,Krishnalanka (Riverfront),16.49725,80.63285,17.3,2.0,35.8,2.7,1618.5,1618.5,1618.5,Urban High Density,0.82,14.92,0.73,5,0.5,93.4
VJA,VJA_0317,Krishnalanka (Riverfront),16.49725,80.63755,17.2,1.17,36.0,2.46,2060.0,2060.0,2060.0,Urban High Density,0.76,15.88,0.66,1,0.1,41.3
VJA,VJA_0318,Krishnalanka (Riverfront),16.49725,80.64225,17.3,0.62,35.5,2.2,2523.9,2523.9,2523.9,Urban High Density,0.91,11.22,0.69,2,0.2,33.9
VJA,VJA_0319,Patamata / Benz Circle,16.49725,80.64695,21.6,6.15,18.3,2.14,2636.0,2636.0,2636.0,Urban High Density,0.77,14.87,0.86,0,0.0,0.0
VJA,VJA_0320,Patamata / Benz Circle,16.49725,80.65165,20.5,2.72,22.6,2.03,2818.1,2818.1,2818.1,Urban High Density,0.83,12.36,0.8,0,0.0,0.0
VJA,VJA_0321,Patamata / Benz Circle,16.49725,80.65635,22.9,5.41,13.0,1.89,3072.1,3072.1,3072.1,Urban High Density,0.89,9.01,0.81,0,0.0,0.0
VJA,VJA_0322,Patamata / Benz Circle,16.49725,80.66105,23.1,8.02,12.2,1.99,2894.2,2894.2,2894.2,Urban High Density,0.91,13.4,0.75,0,0.0,0.0
VJA,VJA_0323,Patamata / Benz Circle,16.49725,80.66575,21.4,7.17,19.1,2.23,2463.3,2463.3,2463.3,Urban Medium Density,0.69,7.43,0.43,0,0.0,0.0
VJA,VJA_0324,Patamata / Benz Circle,16.49725,80.67045,21.2,7.55,20.0,2.45,2064.5,2064.5,2064.5,Urban Medium Density,0.52,7.39,0.51,0,0.0,0.0
VJA,VJA_0325,Patamata / Benz Circle,16.49725,80.67515,24.4,8.82,7.4,2.64,1720.0,1720.0,1720.0,Urban Medium Density,0.62,6.7,0.47,0,0.0,0.0
VJA,VJA_0326,Patamata / Benz Circle,16.49725,80.67985,21.4,4.69,19.5,2.78,1468.6,1468.6,1468.6,Urban Medium Density,0.62,7.5,0.36,0,0.0,0.0
VJA,VJA_0327,Patamata / Benz Circle,16.49725,80.68455,20.6,5.82,22.8,2.84,1363.0,1363.0,1363.0,Urban Medium Density,0.65,6.49,0.43,0,0.0,0.0
VJA,VJA_0328,Patamata / Benz Circle,16.49725,80.68925,20.3,3.43,24.0,2.8,1435.5,1435.5,1435.5,Urban Medium Density,0.58,7.76,0.44,0,0.0,0.0
VJA,VJA_0329,Patamata / Benz Circle,16.49725,80.69395,22.8,8.33,13.8,2.68,1663.1,1663.1,1663.1,Urban Medium Density,0.48,7.25,0.58,0,0.0,0.0
VJA,VJA_0330,Patamata / Benz Circle,16.49725,80.69865,24.9,7.81,5.3,2.49,1993.4,1993.4,1993.4,Urban Medium Density,0.69,6.72,0.53,0,0.0,0.0
VJA,VJA_0331,Undavalli (Floodplain),16.50175,80.56235,17.2,3.37,37.2,3.16,791.3,791.3,791.3,Urban Medium Density,0.47,5.95,0.52,3,0.3,81.5
VJA,VJA_0332,Undavalli (Floodplain),16.50175,80.56705,17.0,2.72,37.5,3.01,1062.2,1062.2,1062.2,Urban Medium Density,0.59,6.72,0.38,5,0.5,67.5
VJA,VJA_0333,Undavalli (Floodplain),16.50175,80.57175,16.7,1.16,38.4,2.79,1460.4,1460.4,1460.4,Urban Medium Density,0.54,5.43,0.46,5,0.5,74.9
VJA,VJA_0334,Undavalli (Floodplain),16.50175,80.57645,15.7,3.28,42.1,2.54,1907.7,1907.7,1907.7,Urban Medium Density,0.52,8.91,0.5,2,0.2,34.1
VJA,VJA_0335,Undavalli (Floodplain),16.50175,80.58115,15.7,2.84,41.9,2.28,2376.6,2376.6,2376.6,Urban Medium Density,0.51,6.85,0.39,1,0.1,52.8
VJA,VJA_0336,Undavalli (Floodplain),16.50175,80.58585,15.5,2.03,42.8,2.42,2123.5,2123.5,2123.5,Urban Medium Density,0.59,7.35,0.6,1,0.1,57.5
VJA,VJA_0337,Undavalli (Floodplain),16.50175,80.59055,18.9,1.59,29.4,2.68,1647.5,1647.5,1647.5,Urban Medium Density,0.52,6.86,0.46,3,0.3,73.6
VJA,VJA_0338,Undavalli (Floodplain),16.50175,80.59525,16.9,3.24,37.8,2.94,1192.2,1192.2,1192.2,Urban High Density,0.83,11.46,0.67,5,0.5,74.2
VJA,VJA_0339,Bhavanipuram,16.50175,80.59995,23.9,8.82,10.4,3.16,794.1,794.1,794.1,Urban High Density,0.7,10.92,0.77,0,0.0,0.0
VJA,VJA_0340,One Town / Indrakeeladri Hills,16.50175,80.60465,72.8,4.51,5.0,3.28,585.0,585.0,585.0,Urban High Density,0.74,9.34,0.69,0,0.0,0.0
VJA,VJA_0341,One Town / Indrakeeladri Hills,16.50175,80.60935,78.3,3.12,5.0,3.19,745.6,745.6,745.6,Urban High Density,0.84,10.02,0.83,0,0.0,0.0
VJA,VJA_0342,One Town / Indrakeeladri Hills,16.50175,80.61405,98.8,6.04,5.0,3.27,592.5,592.5,592.5,Urban High Density,0.86,15.87,0.77,0,0.0,0.0
VJA,VJA_0343,Krishnalanka (Riverfront),16.50175,80.61875,14.7,2.6,48.9,3.39,385.2,385.2,385.2,Urban High Density,0.89,15.33,0.81,4,0.4,94.2
VJA,VJA_0344,Krishnalanka (Riverfront),16.50175,80.62345,18.4,2.7,33.3,3.31,515.6,515.6,515.6,Urban High Density,0.86,15.66,0.61,3,0.3,87.6
VJA,VJA_0345,Krishnalanka (Riverfront),16.50175,80.62815,16.6,2.06,39.3,3.08,941.1,941.1,941.1,Urban High Density,0.74,14.37,0.63,5,0.5,72.6
VJA,VJA_0346,Krishnalanka (Riverfront),16.50175,80.63285,15.5,2.91,43.2,2.81,1416.9,1416.9,1416.9,Urban High Density,0.87,10.4,0.8,5,0.5,86.7
VJA,VJA_0347,Krishnalanka (Riverfront),16.50175,80.63755,15.8,0.74,41.7,2.54,1905.7,1905.7,1905.7,Urban High Density,0.81,10.91,0.79,1,0.1,57.1
VJA,VJA_0348,Krishnalanka (Riverfront),16.50175,80.64225,15.9,0.43,41.2,2.46,2043.4,2043.4,2043.4,Urban High Density,0.77,12.76,0.66,2,0.2,54.1
VJA,VJA_0349,Patamata / Benz Circle,16.50175,80.64695,20.9,3.84,21.2,2.4,2160.3,2160.3,2160.3,Urban High Density,0.7,12.05,0.64,0,0.0,0.0
VJA,VJA_0350,Patamata / Benz Circle,16.50175,80.65165,21.3,6.66,19.5,2.28,2379.2,2379.2,2379.2,Urban High Density,0.9,9.76,0.81,0,0.0,0.0
VJA,VJA_0351,Patamata / Benz Circle,16.50175,80.65635,25.3,6.0,5.0,2.11,2675.1,2675.1,2675.1,Urban High Density,0.8,14.38,0.64,0,0.0,0.0
VJA,VJA_0352,Patamata / Benz Circle,16.50175,80.66105,21.2,7.79,19.8,1.92,3025.6,3025.6,3025.6,Urban High Density,0.72,9.15,0.76,0,0.0,0.0
VJA,VJA_0353,Patamata / Benz Circle,16.50175,80.66575,24.5,8.52,6.6,2.06,2771.5,2771.5,2771.5,Urban Medium Density,0.58,5.94,0.5,0,0.0,0.0
VJA,VJA_0354,Patamata / Benz Circle,16.50175,80.67045,24.7,8.42,5.9,2.25,2424.0,2424.0,2424.0,Urban Medium Density,0.56,8.08,0.49,0,0.0,0.0
VJA,VJA_0355,Patamata / Benz Circle,16.50175,80.67515,20.7,6.75,22.0,2.41,2138.2,2138.2,2138.2,Urban Medium Density,0.63,5.71,0.41,0,0.0,0.0
VJA,VJA_0356,Patamata / Benz Circle,16.50175,80.67985,22.8,3.43,13.7,2.52,1941.8,1941.8,1941.8,Urban Medium Density,0.65,6.54,0.45,0,0.0,0.0
VJA,VJA_0357,Patamata / Benz Circle,16.50175,80.68455,23.6,6.15,10.5,2.56,1863.1,1863.1,1863.1,Urban Medium Density,0.69,5.89,0.54,0,0.0,0.0
VJA,VJA_0358,Patamata / Benz Circle,16.50175,80.68925,22.9,8.76,13.3,2.54,1916.8,1916.8,1916.8,Urban Medium Density,0.49,5.18,0.39,0,0.0,0.0
VJA,VJA_0359,Patamata / Benz Circle,16.50175,80.69395,23.1,4.3,12.4,2.44,2092.7,2092.7,2092.7,Urban Medium Density,0.51,5.22,0.39,0,0.0,0.0
VJA,VJA_0360,Patamata / Benz Circle,16.50175,80.69865,25.4,8.62,5.0,2.29,2363.7,2363.7,2363.7,Urban Medium Density,0.45,6.42,0.39,0,0.0,0.0
VJA,VJA_0361,Undavalli (Floodplain),16.50625,80.56235,16.8,2.18,38.1,2.89,1275.8,1275.8,1275.8,Urban Medium Density,0.49,5.53,0.36,4,0.4,76.7
VJA,VJA_0362,Undavalli (Floodplain),16.50625,80.56705,19.0,0.71,29.2,2.79,1459.4,1459.4,1459.4,Urban Medium Density,0.62,6.73,0.5,5,0.5,69.7
VJA,VJA_0363,Undavalli (Floodplain),16.50625,80.57175,17.1,3.43,36.6,2.62,1770.4,1770.4,1770.4,Urban Medium Density,0.57,7.82,0.58,4,0.4,72.9
VJA,VJA_0364,Bhavanipuram,16.50625,80.57645,20.4,7.54,23.2,2.4,2154.2,2154.2,2154.2,Urban Medium Density,0.68,8.58,0.5,0,0.0,0.0
VJA,VJA_0365,Bhavanipuram,16.50625,80.58115,20.4,3.03,23.1,2.19,2544.1,2544.1,2544.1,Urban Medium Density,0.69,7.61,0.55,0,0.0,0.0
VJA,VJA_0366,Bhavanipuram,16.50625,80.58585,20.1,3.96,24.4,2.46,2043.3,2043.3,2043.3,Urban Medium Density,0.59,6.5,0.55,0,0.0,0.0
VJA,VJA_0367,Bhavanipuram,16.50625,80.59055,19.6,4.09,26.7,2.74,1542.8,1542.8,1542.8,Urban Medium Density,0.58,7.69,0.54,0,0.0,0.0
VJA,VJA_0368,Bhavanipuram,16.50625,80.59525,23.7,8.25,10.8,3.02,1042.8,1042.8,1042.8,Urban High Density,0.74,16.29,0.64,0,0.0,0.0
VJA,VJA_0369,Bhavanipuram,16.50625,80.59995,21.3,4.84,21.6,3.3,544.8,544.8,544.8,Urban High Density,0.73,9.42,0.65,0,0.0,0.0
VJA,VJA_0370,One Town / Indrakeeladri Hills,16.50625,80.60465,95.2,5.02,9.4,3.55,91.4,91.4,91.4,Urban High Density,0.74,15.77,0.84,0,0.0,0.0
VJA,VJA_0371,One Town / Indrakeeladri Hills,16.50625,80.60935,80.2,5.23,5.0,3.34,471.2,471.2,471.2,Urban High Density,0.84,9.68,0.67,0,0.0,0.0
VJA,VJA_0372,One Town / Indrakeeladri Hills,16.50625,80.61405,74.4,3.06,7.8,3.53,131.2,131.2,131.2,Urban High Density,0.71,9.72,0.86,0,0.0,0.0
VJA,VJA_0373,Governorpet / Gandhinagar,16.50625,80.61875,23.7,0.78,15.4,3.49,192.6,192.6,192.6,Urban High Density,0.77,10.27,0.8,3,0.3,82.2
VJA,VJA_0374,Governorpet / Gandhinagar,16.50625,80.62345,19.4,1.3,30.0,3.38,393.2,393.2,393.2,Urban High Density,0.84,16.36,0.68,5,0.5,86.4
VJA,VJA_0375,Governorpet / Gandhinagar,16.50625,80.62815,20.3,3.4,24.6,3.11,879.9,879.9,879.9,Urban High Density,0.78,14.93,0.76,4,0.4,91.5
VJA,VJA_0376,Krishnalanka (Riverfront),16.50625,80.63285,15.9,3.44,41.6,2.83,1377.0,1377.0,1377.0,Urban High Density,0.77,14.17,0.81,4,0.4,72.4
VJA,VJA_0377,Krishnalanka (Riverfront),16.50625,80.63755,14.6,0.49,46.7,2.74,1551.1,1551.1,1551.1,Urban High Density,0.89,10.04,0.72,3,0.3,91.2
VJA,VJA_0378,Krishnalanka (Riverfront),16.50625,80.64225,18.0,2.27,33.1,2.74,1547.6,1547.6,1547.6,Urban High Density,0.78,14.87,0.85,5,0.5,75.1
VJA,VJA_0379,Patamata / Benz Circle,16.50625,80.64695,23.7,5.43,10.2,2.66,1699.0,1699.0,1699.0,Urban High Density,0.79,14.69,0.64,0,0.0,0.0
VJA,VJA_0380,Patamata / Benz Circle,16.50625,80.65165,21.8,5.86,17.7,2.51,1969.8,1969.8,1969.8,Urban High Density,0.91,14.93,0.73,0,0.0,0.0
VJA,VJA_0381,Patamata / Benz Circle,16.50625,80.65635,20.3,6.07,23.5,2.31,2318.6,2318.6,2318.6,Urban High Density,0.78,10.67,0.74,0,0.0,0.0
VJA,VJA_0382,Patamata / Benz Circle,16.50625,80.66105,21.5,4.4,18.6,2.09,2715.4,2715.4,2715.4,Urban High Density,0.82,14.21,0.84,0,0.0,0.0
VJA,VJA_0383,Patamata / Benz Circle,16.50625,80.66575,25.9,4.31,5.0,1.86,3129.8,3129.8,3129.8,Urban Medium Density,0.54,8.99,0.58,0,0.0,0.0
VJA,VJA_0384,Patamata / Benz Circle,16.50625,80.67045,23.7,4.17,9.8,2.03,2826.6,2826.6,2826.6,Urban Medium Density,0.5,6.8,0.36,0,0.0,0.0
VJA,VJA_0385,Patamata / Benz Circle,16.50625,80.67515,22.5,6.73,14.7,2.16,2585.8,2585.8,2585.8,Urban Medium Density,0.46,5.33,0.36,0,0.0,0.0
VJA,VJA_0386,Patamata / Benz Circle,16.50625,80.67985,21.6,3.27,18.3,2.25,2425.9,2425.9,2425.9,Urban Medium Density,0.54,8.47,0.45,0,0.0,0.0
VJA,VJA_0387,Patamata / Benz Circle,16.50625,80.68455,25.6,5.94,5.0,2.29,2363.4,2363.4,2363.4,Urban Medium Density,0.57,5.78,0.58,0,0.0,0.0
VJA,VJA_0388,Gunadala,16.50625,80.68925,21.4,0.65,19.1,2.26,2405.9,2405.9,2405.9,Urban Medium Density,0.55,8.18,0.48,1,0.1,59.6
VJA,VJA_0389,Gunadala,16.50625,80.69395,18.9,1.56,29.1,2.18,2548.3,2548.3,2548.3,Urban Medium Density,0.58,7.22,0.58,2,0.2,41.3
VJA,VJA_0390,Gunadala,16.50625,80.69865,21.4,2.57,19.1,2.13,2644.8,2644.8,2644.8,Urban Medium Density,0.58,5.33,0.55,1,0.1,52.6
VJA,VJA_0391,Bhavanipuram,16.51075,80.56235,19.7,2.88,26.2,2.62,1769.2,1769.2,1769.2,Urban Medium Density,0.6,8.25,0.41,0,0.0,0.0
VJA,VJA_0392,Bhavanipuram,16.51075,80.56705,20.0,6.56,24.9,2.54,1905.8,1905.8,1905.8,Urban Medium Density,0.53,6.48,0.42,0,0.0,0.0
VJA,VJA_0393,Bhavanipuram,16.51075,80.57175,23.1,4.86,12.4,2.4,2153.2,2153.2,2153.2,Urban Medium Density,0.48,6.66,0.45,0,0.0,0.0
VJA,VJA_0394,Bhavanipuram,16.51075,80.57645,20.4,6.31,23.1,2.22,2478.5,2478.5,2478.5,Urban Medium Density,0.54,6.86,0.45,0,0.0,0.0
VJA,VJA_0395,Bhavanipuram,16.51075,80.58115,21.9,5.67,17.1,2.17,2576.6,2576.6,2576.6,Urban Medium Density,0.69,7.4,0.58,0,0.0,0.0
VJA,VJA_0396,Bhavanipuram,16.51075,80.58585,24.6,7.09,6.4,2.44,2083.7,2083.7,2083.7,Urban Medium Density,0.68,8.7,0.57,0,0.0,0.0
VJA,VJA_0397,Bhavanipuram,16.51075,80.59055,21.9,5.81,17.5,2.71,1596.0,1596.0,1596.0,Urban High Density,0.86,15.43,0.72,0,0.0,0.0
VJA,VJA_0398,Bhavanipuram,16.51075,80.59525,23.2,6.07,12.7,2.98,1120.0,1120.0,1120.0,Urban High Density,0.9,9.01,0.85,0,0.0,0.0
VJA,VJA_0399,Bhavanipuram,16.51075,80.59995,24.3,2.94,9.1,3.22,681.0,681.0,681.0,Urban High Density,0.83,15.47,0.85,0,0.0,0.0
VJA,VJA_0400,One Town / Indrakeeladri Hills,16.51075,80.60465,100.2,6.04,5.0,3.37,418.6,418.6,418.6,Urban High Density,0.7,12.42,0.64,0,0.0,0.0
VJA,VJA_0401,One Town / Indrakeeladri Hills,16.51075,80.60935,80.2,7.31,5.0,3.25,623.7,623.7,623.7,Urban High Density,0.74,12.61,0.6,0,0.0,0.0
VJA,VJA_0402,One Town / Indrakeeladri Hills,16.51075,80.61405,97.0,3.49,5.0,3.36,429.1,429.1,429.1,Urban High Density,0.72,10.48,0.69,0,0.0,0.0
VJA,VJA_0403,Governorpet / Gandhinagar,16.51075,80.61875,22.2,1.92,17.9,3.28,577.7,577.7,577.7,Urban High Density,0.86,11.16,0.61,4,0.4,86.1
VJA,VJA_0404,Governorpet / Gandhinagar,16.51075,80.62345,19.5,0.64,28.1,3.19,737.6,737.6,737.6,Urban High Density,0.9,11.11,0.63,4,0.4,67.2
VJA,VJA_0405,Governorpet / Gandhinagar,16.51075,80.62815,22.1,0.87,17.1,3.0,1078.8,1078.8,1078.8,Urban High Density,0.82,11.86,0.84,4,0.4,81.2
VJA,VJA_0406,Governorpet / Gandhinagar,16.51075,80.63285,19.1,0.56,28.9,2.89,1280.2,1280.2,1280.2,Urban High Density,0.92,16.11,0.7,4,0.4,78.0
VJA,VJA_0407,Governorpet / Gandhinagar,16.51075,80.63755,20.0,3.4,25.6,3.01,1061.2,1061.2,1061.2,Urban High Density,0.74,14.29,0.63,5,0.5,77.5
VJA,VJA_0408,Governorpet / Gandhinagar,16.51075,80.64225,21.2,2.33,20.8,3.01,1056.2,1056.2,1056.2,Urban High Density,0.8,11.0,0.79,4,0.4,80.8
VJA,VJA_0409,Patamata / Benz Circle,16.51075,80.64695,22.4,7.65,15.7,2.9,1267.6,1267.6,1267.6,Urban High Density,0.84,10.49,0.71,0,0.0,0.0
VJA,VJA_0410,Patamata / Benz Circle,16.51075,80.65165,23.9,2.64,9.5,2.7,1612.6,1612.6,1612.6,Urban High Density,0.85,10.65,0.74,0,0.0,0.0
VJA,VJA_0411,Patamata / Benz Circle,16.51075,80.65635,24.8,8.55,5.6,2.48,2023.9,2023.9,2023.9,Urban High Density,0.86,9.86,0.83,0,0.0,0.0
VJA,VJA_0412,Patamata / Benz Circle,16.51075,80.66105,22.9,6.09,13.1,2.23,2468.6,2468.6,2468.6,Urban High Density,0.73,10.15,0.74,0,0.0,0.0
VJA,VJA_0413,Gunadala,16.51075,80.66575,18.2,2.06,31.8,1.97,2931.5,2931.5,2931.5,Urban Medium Density,0.68,5.55,0.41,1,0.1,49.9
VJA,VJA_0414,Gunadala,16.51075,80.67045,20.6,3.11,22.1,1.79,3256.5,3256.5,3256.5,Urban Medium Density,0.55,8.19,0.46,2,0.2,30.5
VJA,VJA_0415,Gunadala,16.51075,80.67515,22.3,1.93,15.4,1.91,3049.8,3049.8,3049.8,Urban Medium Density,0.65,6.44,0.48,1,0.1,43.8
VJA,VJA_0416,Gunadala,16.51075,80.67985,21.7,2.07,17.8,1.98,2915.4,2915.4,2915.4,Urban Medium Density,0.57,8.96,0.38,1,0.1,52.0
VJA,VJA_0417,Gunadala,16.51075,80.68455,18.2,2.24,31.8,2.1,2700.8,2700.8,2700.8,Urban Medium Density,0.61,5.8,0.58,2,0.2,40.5
VJA,VJA_0418,Gunadala,16.51075,80.68925,19.9,1.84,25.1,2.25,2428.0,2428.0,2428.0,Urban Medium Density,0.56,5.8,0.36,1,0.1,46.8
VJA,VJA_0419,Gunadala,16.51075,80.69395,21.2,3.39,20.0,2.36,2235.6,2235.6,2235.6,Urban Medium Density,0.62,5.51,0.36,2,0.2,44.4
VJA,VJA_0420,Gunadala,16.51075,80.69865,18.0,3.25,32.8,2.41,2145.3,2145.3,2145.3,Urban Medium Density,0.52,6.19,0.57,1,0.1,51.6
VJA,VJA_0421,Bhavanipuram,16.51525,80.56235,19.6,3.39,26.4,2.34,2265.6,2265.6,2265.6,Urban Medium Density,0.5,7.66,0.41,0,0.0,0.0
VJA,VJA_0422,Bhavanipuram,16.51525,80.56705,22.3,3.8,15.5,2.28,2373.8,2373.8,2373.8,Urban Medium Density,0.62,6.83,0.45,0,0.0,0.0
VJA,VJA_0423,Bhavanipuram,16.51525,80.57175,21.2,7.93,19.9,2.17,2576.7,2576.7,2576.7,Urban Medium Density,0.6,6.74,0.5,0,0.0,0.0
VJA,VJA_0424,Bhavanipuram,16.51525,80.57645,19.6,6.57,26.2,2.01,2854.1,2854.1,2854.1,Urban Medium Density,0.46,7.58,0.39,0,0.0,0.0
VJA,VJA_0425,Bhavanipuram,16.51525,80.58115,20.3,2.72,23.4,2.1,2703.1,2703.1,2703.1,Urban Medium Density,0.58,7.36,0.52,0,0.0,0.0
VJA,VJA_0426,Bhavanipuram,16.51525,80.58585,24.4,6.64,7.2,2.36,2238.2,2238.2,2238.2,Urban Medium Density,0.54,8.53,0.37,0,0.0,0.0
VJA,VJA_0427,Bhavanipuram,16.51525,80.59055,22.9,3.92,13.4,2.6,1793.0,1793.0,1793.0,Urban Medium Density,0.56,8.2,0.37,0,0.0,0.0
VJA,VJA_0428,Bhavanipuram,16.51525,80.59525,24.3,7.54,8.0,2.83,1386.4,1386.4,1386.4,Urban High Density,0.71,13.03,0.75,0,0.0,0.0
VJA,VJA_0429,Bhavanipuram,16.51525,80.59995,24.1,7.05,9.1,3.01,1063.7,1063.7,1063.7,Urban High Density,0.72,12.03,0.84,0,0.0,0.0
VJA,VJA_0430,One Town / Indrakeeladri Hills,16.51525,80.60465,100.0,4.64,5.0,3.09,918.1,918.1,918.1,Urban High Density,0.91,11.33,0.81,0,0.0,0.0
VJA,VJA_0431,One Town / Indrakeeladri Hills,16.51525,80.60935,98.3,2.66,5.0,3.03,1027.9,1027.9,1027.9,Urban High Density,0.85,12.84,0.84,0,0.0,0.0
VJA,VJA_0432,One Town / Indrakeeladri Hills,16.51525,80.61405,78.5,3.94,5.0,3.09,922.9,922.9,922.9,Urban High Density,0.79,14.98,0.62,0,0.0,0.0
VJA,VJA_0433,One Town / Indrakeeladri Hills,16.51525,80.61875,72.7,8.69,5.0,3.04,1000.7,1000.7,1000.7,Urban High Density,0.72,15.88,0.71,0,0.0,0.0
VJA,VJA_0434,Governorpet / Gandhinagar,16.51525,80.62345,22.7,1.93,14.6,2.93,1197.6,1197.6,1197.6,Urban High Density,0.72,12.88,0.72,5,0.5,77.5
VJA,VJA_0435,Governorpet / Gandhinagar,16.51525,80.62815,20.7,1.13,22.4,2.84,1369.3,1369.3,1369.3,Urban High Density,0.94,11.72,0.86,5,0.5,82.4
VJA,VJA_0436,Governorpet / Gandhinagar,16.51525,80.63285,22.6,1.29,15.4,3.08,927.3,927.3,927.3,Urban High Density,0.75,9.58,0.76,5,0.5,89.3
VJA,VJA_0437,Governorpet / Gandhinagar,16.51525,80.63755,19.8,2.87,27.4,3.27,589.2,589.2,589.2,Urban High Density,0.78,15.65,0.71,4,0.4,87.7
